species,target,0
oral Abiotrophia defectiva,oral Abiotrophia defectiva,1.0
oral Abiotrophia defectiva,oral Actinomyces cardiffensis,0.36999396022906117
oral Abiotrophia defectiva,oral Actinomyces johnsonii,0.3922093580931069
oral Abiotrophia defectiva,oral Actinomyces sp. Marseille-P3109,0.3541073422530767
oral Abiotrophia defectiva,oral Actinomyces sp. oral taxon 897,0.3710321566025275
oral Abiotrophia defectiva,oral Bulleidia extructa,-0.454024796589243
oral Abiotrophia defectiva,oral Campylobacter gracilis,-0.4196963022364776
oral Abiotrophia defectiva,oral Candidatus Gracilibacteria bacterium GN02-873,0.3872478595113914
oral Abiotrophia defectiva,oral Capnocytophaga sp. oral taxon 332,0.4170987205490844
oral Abiotrophia defectiva,oral Capnocytophaga sputigena,0.515900010803682
oral Abiotrophia defectiva,oral Dialister pneumosintes,-0.3853102136391706
oral Abiotrophia defectiva,oral Kingella denitrificans,0.4506781282747342
oral Abiotrophia defectiva,oral Lautropia mirabilis,0.5147531287255278
oral Abiotrophia defectiva,oral Neisseria cinerea,0.4073378795089122
oral Abiotrophia defectiva,oral Neisseria flavescens,0.38995817156730694
oral Abiotrophia defectiva,oral Neisseria meningitidis,0.3794226436974307
oral Abiotrophia defectiva,oral Neisseria mucosa 2,0.6213139232718494
oral Abiotrophia defectiva,oral Neisseria sp. oral taxon 014,0.3901422080220474
oral Abiotrophia defectiva,oral Porphyromonas sp. oral taxon 278,0.549592370921852
oral Abiotrophia defectiva,oral Prevotella shahii,0.41909788863238845
oral Abiotrophia defectiva,oral Rothia aeria,0.4342722014393722
oral Abiotrophia defectiva,oral Selenomonas sputigena,-0.3590269758246962
oral Abiotrophia defectiva,oral Streptococcus anginosus,-0.35363345798209206
oral Abiotrophia defectiva,oral Streptococcus gordonii,0.4380487100618647
oral Abiotrophia defectiva,oral Streptococcus gordonii 2,0.49005395102281124
oral Abiotrophia defectiva,oral Streptococcus mitis,0.3873232241153345
oral Abiotrophia defectiva,oral Streptococcus sanguinis,0.3716801062807572
oral Abiotrophia defectiva,oral Streptococcus sp. F0442,0.3762657698775544
oral Abiotrophia defectiva,oral Streptococcus timonensis,0.4161911256950796
oral Abiotrophia defectiva,oral Veillonella infantium,-0.46645443620194865
oral Abiotrophia defectiva,oral Veillonella tobetsuensis,0.41759565161040585
oral Abiotrophia defectiva,oral [Eubacterium] brachy,-0.38151946806810644
oral Abiotrophia defectiva,oral candidate division SR1 bacterium MGEHA,0.4187611307545412
oral Abiotrophia defectiva,oral unclassified Bacteria,0.41669274209341045
oral Abiotrophia defectiva,oral unclassified Capnocytophaga,0.38917068762610935
oral Abiotrophia defectiva,oral unclassified Chryseobacterium,0.4237308501066436
oral Abiotrophia defectiva,oral unclassified Parvimonas,0.3575220948110302
oral Abiotrophia defectiva,oral unclassified Peptoanaerobacter,0.41599047913574727
oral Abiotrophia defectiva,oral unclassified Solobacterium,-0.35394568354959377
oral Abiotrophia defectiva,oral unclassified Streptococcus,0.4539211065999503
oral Abiotrophia defectiva,gut Alistipes onderdonkii,-0.3682837727105405
oral Abiotrophia defectiva,gut Alistipes senegalensis,-0.40884323934161165
oral Abiotrophia defectiva,gut Alistipes sp. An31A,0.4187995309663998
oral Abiotrophia defectiva,gut Alistipes sp. CAG:268,0.40236830890574576
oral Abiotrophia defectiva,gut Anaeromassilibacillus sp. An250,0.4714266498322884
oral Abiotrophia defectiva,gut Bacteroides plebeius,0.41960211720372914
oral Abiotrophia defectiva,gut Bifidobacterium pseudocatenulatum,-0.4921640942946216
oral Abiotrophia defectiva,gut Clostridium leptum,0.4664785893266359
oral Abiotrophia defectiva,gut Clostridium sp. CAG:62,0.4245234796780806
oral Abiotrophia defectiva,gut Desulfovibrio sp. 92-2,0.3665812639001617
oral Abiotrophia defectiva,gut Dorea sp. CAG:317,0.36936604190058353
oral Abiotrophia defectiva,gut Eubacterium hallii,0.42138243401271824
oral Abiotrophia defectiva,gut Eubacterium sp. 38_16 & CAG:146,-0.38113636744905144
oral Abiotrophia defectiva,gut Firmicutes bacterium CAG:114,0.4490768761804406
oral Abiotrophia defectiva,gut Firmicutes bacterium CAG:341,0.3642738284678399
oral Abiotrophia defectiva,gut Holdemania massiliensis,0.3785440587713207
oral Abiotrophia defectiva,gut Megasphaera sp. ASD88 & An286,0.5333222904734434
oral Abiotrophia defectiva,gut Prevotella sp. KHD1 & AG:487_50_53 & CAG:487,0.4187995309663998
oral Abiotrophia defectiva,gut Ruminococcus bicirculans,0.38651170322156914
oral Abiotrophia defectiva,gut Ruminococcus sp. A254.MGS-254 & CAG:254,0.4133160537334346
oral Abiotrophia defectiva,gut Ruminococcus sp. CAG:330,0.3642548561431298
oral Abiotrophia defectiva,gut unclassified Firmicutes,0.36587227962230795
oral Abiotrophia defectiva,gut unclassified Paraprevotella,0.4177962981697382
oral Actinobaculum sp. oral taxon 183,oral Actinobaculum sp. oral taxon 183,1.0
oral Actinobaculum sp. oral taxon 183,oral Actinomyces bouchesdurhonensis,0.3557545159962754
oral Actinobaculum sp. oral taxon 183,oral Actinomyces marseillensis,0.35618639816639003
oral Actinobaculum sp. oral taxon 183,oral Actinomyces naeslundii,0.4245473840983138
oral Actinobaculum sp. oral taxon 183,oral Actinomyces oris 4,0.4024761277824796
oral Actinobaculum sp. oral taxon 183,oral Actinomyces sp. ICM47,0.4206131631942824
oral Actinobaculum sp. oral taxon 183,oral Actinomyces sp. oral taxon 170,0.46029906206277166
oral Actinobaculum sp. oral taxon 183,oral Actinomyces sp. oral taxon 848 /  Actinomycetaceae bacterium BA112,0.4583373445683787
oral Actinobaculum sp. oral taxon 183,oral Aggregatibacter sp. oral taxon 458,0.515655249206619
oral Actinobaculum sp. oral taxon 183,oral Capnocytophaga sp. oral taxon 332,0.39852215555807596
oral Actinobaculum sp. oral taxon 183,oral Cardiobacterium hominis,0.5590981169147484
oral Actinobaculum sp. oral taxon 183,oral Colibacter massiliensis,-0.4209907220732916
oral Actinobaculum sp. oral taxon 183,oral Corynebacterium durum,0.553833358221668
oral Actinobaculum sp. oral taxon 183,oral Gemella morbillorum,0.36209427309029313
oral Actinobaculum sp. oral taxon 183,oral Granulicatella adiacens,0.3964061075024806
oral Actinobaculum sp. oral taxon 183,oral Lautropia mirabilis,0.5074849849140821
oral Actinobaculum sp. oral taxon 183,oral Neisseria sp. oral taxon 014,0.35395642176595515
oral Actinobaculum sp. oral taxon 183,oral Ottowia sp. Marseille-P4747 & sp. oral taxon 894,0.3565920051609826
oral Actinobaculum sp. oral taxon 183,oral Porphyromonas sp. oral taxon 278,0.3586683130929097
oral Actinobaculum sp. oral taxon 183,oral Prevotella loescheii,0.4313657247525102
oral Actinobaculum sp. oral taxon 183,oral Prevotella pallens,0.3921393290986664
oral Actinobaculum sp. oral taxon 183,oral Prevotella shahii,0.45820583006180116
oral Actinobaculum sp. oral taxon 183,oral Pseudopropionibacterium propionicum,0.41709975731933885
oral Actinobaculum sp. oral taxon 183,oral Rothia aeria,0.5740104697881684
oral Actinobaculum sp. oral taxon 183,oral Streptococcus cristatus,0.4985226954758491
oral Actinobaculum sp. oral taxon 183,oral Streptococcus intermedius,0.5686240442010762
oral Actinobaculum sp. oral taxon 183,oral Veillonella dispar,-0.35650789172099795
oral Actinobaculum sp. oral taxon 183,oral candidate division SR1 bacterium MGEHA,0.3980042580199888
oral Actinobaculum sp. oral taxon 183,oral unclassified Actinomyces,0.5818842999625647
oral Actinobaculum sp. oral taxon 183,oral unclassified Capnocytophaga,0.5193524619641096
oral Actinobaculum sp. oral taxon 183,oral unclassified Cardiobacterium,0.4414949003617794
oral Actinobaculum sp. oral taxon 183,oral unclassified Lautropia,0.43558393867699785
oral Actinobaculum sp. oral taxon 183,oral unclassified Neisseria,0.439978580154868
oral Actinobaculum sp. oral taxon 183,oral unclassified Parvimonas,0.4228263471668809
oral Actinobaculum sp. oral taxon 183,oral unclassified Peptostreptococcus,0.42461721561861804
oral Actinobaculum sp. oral taxon 183,oral unclassified Pseudopropionibacterium,0.5578927999177933
oral Actinobaculum sp. oral taxon 183,gut Bacteroides stercoris,0.3849875773758623
oral Actinobaculum sp. oral taxon 183,gut Bifidobacterium bifidum,0.5028434137855378
oral Actinobaculum sp. oral taxon 183,gut Cloacibacillus porcorum,0.408912527627077
oral Actinobaculum sp. oral taxon 183,gut Clostridium sp. CAG:245,-0.365218946496429
oral Actinobaculum sp. oral taxon 183,gut Coprococcus sp. 2789STDY5608819 / Clostridium sp. CAG:264,0.3614458407886868
oral Actinobaculum sp. oral taxon 183,gut Desulfovibrio piger,0.40444560842373795
oral Actinobaculum sp. oral taxon 183,gut Escherichia coli,0.4795168828423128
oral Actinobaculum sp. oral taxon 183,gut Eubacterium rectale,-0.41690327462777704
oral Actinobaculum sp. oral taxon 183,gut Eubacterium sp. CAG:192,0.35814542385281517
oral Actinobaculum sp. oral taxon 183,gut Methanobrevibacter smithii 2,0.395379164483072
oral Actinobaculum sp. oral taxon 183,gut Parabacteroides goldsteinii,0.41278603367118105
oral Actinobaculum sp. oral taxon 183,gut Prevotella copri 2,-0.4523768928025354
oral Actinobaculum sp. oral taxon 183,gut Prevotella sp. CAG:604,-0.45073229835709555
oral Actinobaculum sp. oral taxon 183,gut Ruminococcus sp. 2789STDY5608794 & sp. 2789STDY5834890 / Firmicutes bacterium CAG:56,-0.4036255925457593
oral Actinomyces bouchesdurhonensis,oral Actinobaculum sp. oral taxon 183,0.35575451599627544
oral Actinomyces bouchesdurhonensis,oral Actinomyces bouchesdurhonensis,0.9999999999999999
oral Actinomyces bouchesdurhonensis,oral Actinomyces johnsonii,0.5113378989268084
oral Actinomyces bouchesdurhonensis,oral Actinomyces marseillensis,0.44485211085121196
oral Actinomyces bouchesdurhonensis,oral Actinomyces sp. ICM47,0.554998039610101
oral Actinomyces bouchesdurhonensis,oral Actinomyces sp. oral taxon 170,0.5483758002665304
oral Actinomyces bouchesdurhonensis,oral Actinomyces sp. oral taxon 848 /  Actinomycetaceae bacterium BA112,0.5193614433435536
oral Actinomyces bouchesdurhonensis,oral Aggregatibacter sp. oral taxon 458,0.6339252747306005
oral Actinomyces bouchesdurhonensis,oral Capnocytophaga granulosa,0.3555116650906475
oral Actinomyces bouchesdurhonensis,oral Capnocytophaga sp. oral taxon 863,0.44281075040679313
oral Actinomyces bouchesdurhonensis,oral Corynebacterium durum,0.4989347066835934
oral Actinomyces bouchesdurhonensis,oral Desulfomicrobium orale,0.47820374699049334
oral Actinomyces bouchesdurhonensis,oral Filifactor alocis,0.3579059505956002
oral Actinomyces bouchesdurhonensis,oral Gemella morbillorum,0.5330355235583882
oral Actinomyces bouchesdurhonensis,oral Granulicatella adiacens,0.3543187419134743
oral Actinomyces bouchesdurhonensis,oral Granulicatella elegans,0.5428152915805945
oral Actinomyces bouchesdurhonensis,oral Haemophilus haemolyticus,0.4590155427302999
oral Actinomyces bouchesdurhonensis,oral Lachnoanaerobaculum saburreum,0.4489919615634646
oral Actinomyces bouchesdurhonensis,oral Lachnospiraceae bacterium oral taxon 096,0.5231176485299731
oral Actinomyces bouchesdurhonensis,oral Neisseria cinerea,0.45310699275981575
oral Actinomyces bouchesdurhonensis,oral Neisseria meningitidis,0.40547279207485576
oral Actinomyces bouchesdurhonensis,oral Neisseria sp. oral taxon 014,0.6308153716390165
oral Actinomyces bouchesdurhonensis,oral Oribacterium parvum,0.44536861010946716
oral Actinomyces bouchesdurhonensis,oral Porphyromonas sp. oral taxon 278,0.45012815035721915
oral Actinomyces bouchesdurhonensis,oral Prevotella baroniae,0.39511865185959855
oral Actinomyces bouchesdurhonensis,oral Prevotella jejuni,0.4588664045705849
oral Actinomyces bouchesdurhonensis,oral Prevotella pallens,0.4119963859990061
oral Actinomyces bouchesdurhonensis,oral Prevotella sp. HJM029,0.44775111814090535
oral Actinomyces bouchesdurhonensis,oral Prevotella veroralis,0.45918791970831646
oral Actinomyces bouchesdurhonensis,oral Streptococcus cristatus,0.4813431547723683
oral Actinomyces bouchesdurhonensis,oral Streptococcus mitis,0.42733206552493286
oral Actinomyces bouchesdurhonensis,oral Streptococcus pneumoniae,0.5242824284951075
oral Actinomyces bouchesdurhonensis,oral Tannerella sp. oral taxon BU063,0.5278705583520342
oral Actinomyces bouchesdurhonensis,oral Veillonella sp. DNF00869 & oral taxon 780,0.44709413154805766
oral Actinomyces bouchesdurhonensis,oral unclassified,0.486767078602694
oral Actinomyces bouchesdurhonensis,oral unclassified Bacteroidales,0.36926858744746704
oral Actinomyces bouchesdurhonensis,oral unclassified Candidatus Saccharibacteria,0.5627994239944334
oral Actinomyces bouchesdurhonensis,oral unclassified Capnocytophaga,0.3924058715546096
oral Actinomyces bouchesdurhonensis,oral unclassified Gemella,0.3742735451719387
oral Actinomyces bouchesdurhonensis,oral unclassified Granulicatella,0.6186037875188336
oral Actinomyces bouchesdurhonensis,oral unclassified Oribacterium,0.3775449167566954
oral Actinomyces bouchesdurhonensis,oral unclassified Prevotella,0.4407611599194945
oral Actinomyces bouchesdurhonensis,oral unclassified Prevotellaceae,0.3916160156584715
oral Actinomyces bouchesdurhonensis,oral unclassified Pseudopropionibacterium,0.49448154947038375
oral Actinomyces bouchesdurhonensis,oral unclassified Sanguibacter,0.42053223953253677
oral Actinomyces bouchesdurhonensis,oral unclassified Veillonella,0.6726611093764825
oral Actinomyces bouchesdurhonensis,gut Alistipes inops == Tidjanibacter massiliensis,0.4127159007914407
oral Actinomyces bouchesdurhonensis,gut Anaeromassilibacillus sp. Marseille-P3371 & Clostridia bacterium UC5.1-1E11,0.46338938887638853
oral Actinomyces bouchesdurhonensis,gut Bifidobacterium adolescentis,0.46910595392212245
oral Actinomyces bouchesdurhonensis,gut Blautia sp. CAG:257,0.44851070285679273
oral Actinomyces bouchesdurhonensis,gut Clostridium saccharolyticum 2,0.39452536299617397
oral Actinomyces bouchesdurhonensis,gut Clostridium sp. CAG:273,0.3749256492891754
